run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27334,6.449,C,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,84.007,48.03,83.738,47.876,74.868,42.805,264.0,150.94,116.7,66.725,0.9996,0.9981,0.9804,0.9779,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,467.0,108.923,358.077,4.39023,0.26732,49.7354,0.409333,1.0,0.216,-999
27335,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,77.87,46.952,77.614,46.798,69.384,41.836,246.44,148.59,108.08,65.17,0.9996,0.9984,0.9798,0.9742,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,270.0,93.2308,176.769,2.34667,0.221014,49.7549,0.374418,1.0,0.204,-999
27336,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,73.252,46.926,73.009,46.77,65.218,41.78,232.08,148.67,101.58,65.073,0.9995,0.9986,0.9805,0.9748,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,261.0,84.4615,176.538,2.49016,0.2307,49.7436,0.443614,1.0,0.204,-999
27337,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,71.147,47.152,70.904,46.991,63.292,41.946,225.12,149.2,98.585,65.335,0.9998,0.9984,0.9791,0.9735,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,244.0,85.8462,158.154,2.29949,0.230168,49.7986,0.451279,1.0,0.205,-999
27338,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,84.411,47.893,84.113,47.724,75.047,42.58,265.48,150.62,116.87,66.314,0.9996,0.9985,0.9795,0.9753,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,294.0,96.6923,197.308,2.41414,0.212431,49.7075,0.403355,1.0,0.208,-999
27339,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,81.924,47.716,81.634,47.547,72.784,42.393,258.05,150.3,113.37,66.035,0.9996,0.9981,0.9813,0.9739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,260.0,98.6923,161.308,2.03655,0.206526,49.7001,0.416624,1.0,0.207,-999
27340,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,76.024,46.712,75.754,46.546,67.512,41.482,241.78,148.56,105.14,64.606,0.9998,0.9983,0.9748,0.9742,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,254.0,89.3846,164.615,2.23848,0.219634,49.6552,0.354644,1.0,0.203,-999
27341,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,78.11,46.551,77.867,46.406,69.36,41.337,248.42,148.05,108.03,64.384,0.9998,0.9988,0.975,0.9739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,236.0,90.6923,145.308,1.92302,0.206289,49.636,0.366867,1.0,0.204,-999
27342,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,31.656,47.127,31.567,46.996,28.112,41.851,100.17,149.13,43.786,65.187,1.0,0.999,0.9797,0.9715,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,125.0,34.8462,90.1538,2.95087,0.369853,49.5364,0.428569,1.0,0.206,-999
27343,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,77.211,47.237,76.853,47.017,68.429,41.864,244.2,149.4,106.57,65.201,0.9998,0.9991,0.9817,0.9736,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,250.0,91.9231,158.077,2.12027,0.215054,49.4251,0.463736,1.0,0.207,-999
27344,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,86.253,47.616,85.903,47.423,76.478,42.22,272.03,150.17,119.09,65.747,0.9998,0.9987,0.9783,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,295.0,98.0,197.0,2.36176,0.208526,49.0081,1.60135,1.0,0.209,-999
27345,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,75.781,46.781,75.516,46.617,67.208,41.489,240.78,148.64,104.66,64.612,0.9997,0.9987,0.9781,0.9759,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,238.0,91.6154,146.385,1.9937,0.213201,49.0377,0.88289,1.0,0.206,-999
27347,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,80.393,47.536,80.145,47.389,71.299,42.158,254.15,150.28,111.06,65.671,0.9998,0.9986,0.9772,0.9748,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,276.0,98.8462,177.154,2.27557,0.216319,49.964,1.34563,1.0,0.207,-999
27348,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,83.584,46.121,83.302,45.965,74.089,40.882,266.92,147.28,115.42,63.689,0.9997,0.9988,0.9778,0.9753,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,280.0,100.308,179.692,2.21977,0.209537,51.2151,0.411777,1.0,0.202,-999
27349,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,102.74,47.401,102.26,47.182,91.005,41.986,324.62,149.76,141.74,65.393,0.9999,0.9989,0.9781,0.9733,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,382.0,122.154,259.846,2.61941,0.199432,51.281,0.387051,1.0,0.207,-999
27350,6.449,Cu,-1.165,44.83,2.978,10.24,PI+SIDIS,0.44,4.4,0.52,2.0,108.32,48.041,107.91,47.857,96.053,42.599,340.74,151.11,149.61,66.353,0.9998,0.9988,0.9797,0.9755,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,375.0,130.615,244.385,2.3297,0.187061,51.243,0.356608,1.0,0.21,-999
27352,6.449,LH2,-5.39,14.005,3.61,27.75,HMSHEE,-999,-999,-999,-999,62509.155,67.499,62475.344,67.463,55231.902,59.64,137756.46,148.7,83148.058,89.78,0.9979,0.213,-999,-999,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,1.0,99.9854,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27355,6.449,DUMMY,-5.39,14.005,3.61,27.75,HMSHEE,-999,-999,-999,-999,23049.703,36.152,22934.668,35.971,20358.722,31.93,96172.761,150.8,31732.896,49.77,0.9986,0.2112,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.99953,99.9963,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27356,6.449,LD2,-5.39,14.005,3.61,27.75,HMSHEE,-999,-999,-999,-999,35995.006,55.511,35906.329,55.374,32086.443,49.48,96689.231,149.1,50002.582,77.11,0.9972,0.2645,-999,-999,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,1.0,99.9736,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27357,6.449,LH2,-3.7,14.005,3.61,27.72,HEEP,-999,-999,-999,-999,6.503,70.407,6.499,70.362,5.749,62.24,13.961,151.16,8.633,93.472,1.0,0.9999,0.0,0.9881,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.0,1.0,0.177285,0.177285,53.0751,0.245959,1.0,0.175,-999
27358,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,120.53,68.742,120.38,68.656,106.4,60.682,263.84,150.47,160.44,91.506,0.9999,0.9989,0.9822,0.9572,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,208.0,34.8462,173.154,1.50886,0.126482,51.3213,0.406084,1.0,0.238,464.877
27361,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,126.52,69.148,126.39,69.074,111.59,60.99,275.53,150.58,168.34,92.004,0.9998,0.9988,0.9829,0.9521,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,251.0,33.8462,217.154,1.81216,0.132894,51.2372,0.366472,1.0,0.238,466.882
27362,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,108.79,69.55,108.55,69.397,95.851,61.276,236.56,151.23,144.59,92.435,0.9999,0.9984,0.9846,0.9579,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,204.0,27.8462,176.154,1.7011,0.138651,51.2986,0.398152,1.0,0.24,468.724
27363,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,83.033,66.187,82.9,66.082,73.184,58.337,185.32,147.72,110.5,88.086,0.9999,0.9989,0.9834,0.9572,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,140.0,22.3077,117.692,1.48968,0.15068,51.2713,0.335672,1.0,0.229,446.774
27364,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,105.7,66.513,105.59,66.445,93.17,58.627,235.22,148.01,140.67,88.517,0.9997,0.9993,0.9823,0.9565,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,218.0,29.0,189.0,1.87955,0.147581,51.2797,0.356794,1.0,0.231,449.101
27365,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,123.1,68.618,122.98,68.552,108.48,60.469,269.54,150.24,163.95,91.388,0.9998,0.9989,0.9846,0.9544,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,227.0,34.7692,192.231,1.64451,0.129649,51.2409,0.391692,1.0,0.237,463.168
27366,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,116.2,67.963,116.07,67.886,102.37,59.874,255.54,149.45,154.59,90.418,0.9999,0.999,0.984,0.9624,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,200.0,33.3846,166.615,1.49761,0.127929,51.2432,0.387783,1.0,0.235,458.657
27367,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,119.71,68.756,119.43,68.597,105.37,60.519,261.49,150.18,158.97,91.306,0.9998,0.9992,0.9828,0.961,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,218.0,35.2308,182.769,1.59904,0.129978,51.3034,0.406919,1.0,0.237,463.387
27368,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,115.47,69.129,115.29,69.016,101.71,60.889,251.71,150.68,153.61,91.955,0.9998,0.9996,0.9847,0.9523,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,228.0,30.9231,197.077,1.80258,0.138829,51.3048,0.348205,1.0,0.239,466.098
27369,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,119.72,69.19,119.6,69.118,105.49,60.969,260.94,150.8,159.3,92.064,0.9998,0.9991,0.9836,0.9575,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,203.0,34.3077,168.692,1.47921,0.125744,51.2854,0.372919,1.0,0.238,466.955
27370,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,129.84,70.392,129.71,70.32,114.43,62.035,280.13,151.86,172.55,93.547,0.9999,0.9993,0.9757,0.9477,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,208.0,36.3846,171.615,1.47788,0.125031,51.2339,0.386936,1.0,0.243,474.934
27372,6.449,LH2,-1.165,44.83,-3.837,10.24,HMSDIS,0.44,4.4,0.67,2.0,62481.816,68.241,62412.388,68.165,55089.45,60.16,137232.21,149.8,83173.153,90.84,0.9999,0.9993,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99995,96.1455,-999,-999,-999,-999,-999,-999,-999,1.0,0.236,460.722
27373,6.449,LH2,-1.165,44.83,-3.837,10.24,HMSDIS,0.44,4.4,0.67,2.0,41245.845,67.55,41182.947,67.447,36351.917,59.53,91031.58,149.0,54924.555,89.95,0.9998,0.9994,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,0.99995,96.1597,-999,-999,-999,-999,-999,-999,-999,1.0,0.233,455.889
27375,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,70.538,39.778,70.174,39.573,61.906,34.911,266.21,150.12,96.214,54.258,1.0,0.9985,0.9776,0.961,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,46.0,1.0,45.0,0.669475,0.100986,51.3122,0.432714,1.0,0.051,112.196
27376,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,51.327,38.966,51.082,38.78,45.086,34.228,194.84,147.91,70.061,53.188,1.0,0.999,0.9694,0.9664,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,27.0,0.461538,26.5385,0.539938,0.105788,51.25,0.402047,1.0,0.05,109.964
27377,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,72.349,39.256,72.035,39.086,63.622,34.521,274.38,148.88,98.894,53.659,1.0,1.0,0.9811,0.9503,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,26.0,0.461538,25.5385,0.374317,0.0747874,51.5864,0.456786,1.0,0.051,110.949
27378,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,67.729,38.956,67.445,38.793,59.682,34.328,257.3,148.0,93.023,53.506,1.0,0.9992,0.9791,0.9362,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,30.0,1.69231,28.3077,0.44985,0.0872297,51.3162,0.508551,1.0,0.05,110.096
27379,6.449,DUMMY,-1.165,44.83,-3.837,10.24,HMSDIS,0.44,4.4,0.67,2.0,36560.197,39.407,36397.29,39.232,32270.604,34.78,138422.46,149.2,50322.404,54.24,0.9998,0.9991,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.1858,-999,-999,-999,-999,-999,-999,-999,1.0,-999,111.33
27381,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,122.21,67.679,122.01,67.564,108.62,60.152,269.62,149.3,162.69,90.095,0.9998,0.9993,0.9853,0.9593,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,245.0,36.9231,208.077,1.78511,0.13506,51.2634,0.378291,1.0,0.233,456.984
27382,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,117.04,68.485,116.89,68.399,104.1,60.916,256.18,149.9,155.73,91.127,1.0,0.9994,0.9834,0.9624,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,239.0,31.4615,207.538,1.85217,0.138666,51.1963,0.341857,1.0,0.236,462.402
27383,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,126.3,68.573,126.15,68.496,111.56,60.573,276.48,150.11,168.03,91.23,0.9999,0.9986,0.984,0.9591,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,236.0,36.3846,199.615,1.65642,0.128231,51.2978,0.466633,1.0,0.237,462.81
27384,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,121.47,69.73,121.36,69.669,107.23,61.556,263.39,151.19,161.53,92.726,1.0,0.9989,0.983,0.9609,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,242.0,34.6923,207.308,1.78473,0.134662,51.244,0.406851,1.0,0.24,470.712
27385,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,47.984,69.168,47.943,69.109,42.485,61.242,104.32,150.37,63.836,92.019,0.9998,0.9999,0.9863,0.9653,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,90.0,12.4615,77.5385,1.68374,0.207099,51.2006,0.393782,1.0,0.238,467.214
27386,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,117.68,69.747,117.57,69.681,104.47,61.916,255.27,151.29,156.52,92.768,0.9998,0.9991,0.9853,0.9549,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,237.0,33.3077,203.692,1.82188,0.138438,51.2237,0.350857,1.0,0.24,471.068
27387,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,103.86,69.583,103.65,69.444,91.526,61.319,225.37,150.99,138.0,92.46,0.9997,0.9987,0.9831,0.9516,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,208.0,28.9231,179.077,1.82342,0.147635,51.3568,0.353936,1.0,0.239,468.878
27388,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,107.18,67.213,107.01,67.105,94.718,59.395,237.24,148.76,142.63,89.442,1.0,0.9984,0.9833,0.9524,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,182.0,28.3846,153.615,1.51329,0.133694,51.2988,0.341997,1.0,0.232,453.491
27389,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,117.21,69.296,117.07,69.212,103.98,61.473,255.04,150.77,155.92,92.176,0.9998,0.9985,0.9844,0.9583,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,226.0,35.2308,190.769,1.70741,0.135354,51.2334,0.421508,1.0,0.238,467.514
27390,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,119.46,69.603,119.34,69.536,106.2,61.879,259.15,150.99,158.92,92.595,0.9998,0.9986,0.9843,0.956,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,250.0,35.5385,214.462,1.88753,0.139919,51.2745,0.421275,1.0,0.24,469.695
27391,6.449,LH2,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,113.64,67.864,113.54,67.802,101.06,60.35,250.19,149.39,151.35,90.377,0.9997,0.9987,0.9841,0.9585,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,224.0,31.2308,192.769,1.77887,0.138851,51.2175,0.365704,1.0,0.235,458.36
27392,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,77.314,40.086,76.957,39.9,68.417,35.473,291.02,150.88,106.63,55.288,0.9981,1.0,0.982,0.9513,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,27.0,1.53846,25.4615,0.3496,0.071502,51.3034,0.398383,1.0,0.052,113.149
27393,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,71.905,40.492,71.514,40.271,63.583,35.805,269.8,151.93,99.069,55.788,1.0,0.996,0.9807,0.9556,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,32.0,1.23077,30.7692,0.451635,0.0831548,51.1993,0.301122,1.0,0.052,114.196
27394,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,52.371,40.36,52.116,40.164,46.308,35.687,196.61,151.52,72.141,55.596,1.0,0.9989,0.976,0.9522,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,25.0,0.461538,24.5385,0.496465,0.101232,51.2265,0.285793,1.0,0.052,113.88
27395,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,87.166,39.833,86.781,39.658,77.025,35.199,328.93,150.31,119.98,54.831,1.0,0.9981,0.9778,0.9446,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,55.0,2.15385,52.8462,0.64681,0.0909071,51.2609,0.33951,1.0,0.051,112.593
27396,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,72.108,39.974,71.795,39.8,63.675,35.299,271.9,150.73,99.184,54.984,1.0,0.9985,0.9768,0.9455,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,41.0,1.15385,39.8462,0.588864,0.0947306,51.2358,0.327461,1.0,0.051,112.95
27397,6.449,DUMMY,-1.165,44.83,-3.837,10.24,PI-SIDIS,0.44,4.4,0.67,2.0,76.418,40.198,76.028,39.993,67.391,35.45,287.8,151.39,104.96,55.215,1.0,0.9985,0.9798,0.9494,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,29.0,0.769231,28.2308,0.39234,0.0749172,51.3125,0.300035,1.0,0.052,113.459
27399,6.449,LD2,-1.165,44.83,-2.987,10.24,PI-SIDIS,0.44,4.4,0.52,2.0,49.727,27.973,49.506,27.849,43.702,24.584,266.52,149.93,68.041,38.276,0.9999,0.9988,0.9851,0.9787,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,256.0,79.6923,176.308,3.65282,0.33544,51.261,0.381516,1.0,0.183,288.072
27400,6.449,LD2,-1.165,44.83,-2.987,10.24,PI-SIDIS,0.44,4.4,0.52,2.0,48.543,28.33,48.332,28.207,42.608,24.866,260.12,151.8,66.156,38.609,1.0,0.9988,0.9845,0.9783,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,297.0,82.0,215.0,4.56337,0.369648,51.3265,0.463602,1.0,0.185,291.548
27401,6.449,LD2,-1.165,44.83,-2.987,10.24,PI-SIDIS,0.44,4.4,0.52,2.0,45.801,27.341,45.601,27.222,40.186,23.989,245.07,146.29,62.406,37.254,1.0,0.999,0.9835,0.9777,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,263.0,73.9231,189.077,4.25646,0.369005,51.2761,0.355592,1.0,0.178,281.349
27402,6.449,LD2,-1.165,44.83,-2.987,10.24,PI-SIDIS,0.44,4.4,0.52,2.0,60.418,27.964,60.09,27.813,53.051,24.555,323.38,149.68,82.578,38.221,1.0,0.9994,0.9847,0.9755,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,323.0,104.538,218.462,3.74033,0.311513,51.2879,0.467387,1.0,0.182,287.408
27403,6.449,LD2,-1.165,44.83,-2.978,10.24,PI-SIDIS,0.44,4.4,0.52,2.0,3.003,28.207,2.988,28.07,2.642,24.82,16.123,151.46,4.115,38.659,0.9984,0.9989,0.9797,0.9811,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,18.0,6.0,12.0,4.12903,1.47843,51.19,0.294066,1.0,0.184,289.397
27406,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,50.93,28.618,50.709,28.494,44.604,25.064,271.11,152.34,69.22,38.896,0.9997,0.9984,0.9842,0.9741,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,309.0,86.4615,222.538,4.52208,0.361025,51.2788,0.316481,1.0,0.182,292.387
27407,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,47.993,28.318,47.743,28.171,42.149,24.87,254.65,150.25,65.58,38.695,0.9997,0.9978,0.984,0.9743,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,296.0,83.0769,212.923,4.59471,0.375249,51.2649,0.352152,1.0,0.18,288.975
27408,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,48.249,28.107,48.021,27.974,42.617,24.826,257.24,149.85,66.395,38.678,1.0,0.9979,0.9839,0.9759,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,284.0,86.4615,197.538,4.22986,0.365056,51.2285,0.424111,1.0,0.179,287.192
27409,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,47.526,28.437,47.31,28.308,41.877,25.057,251.57,150.53,65.1,38.952,0.9997,0.9978,0.9833,0.9744,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,265.0,77.6923,187.308,4.07855,0.358439,51.3104,0.382481,1.0,0.181,290.464
27410,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,28.668,28.434,28.553,28.32,25.162,24.957,152.45,151.21,39.031,38.712,1.0,0.9983,0.9835,0.9721,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,172.0,48.1538,123.846,4.47781,0.479263,51.3152,0.323717,1.0,0.181,290.485
27411,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,48.19,28.416,48.007,28.308,42.412,25.009,256.37,151.17,66.001,38.919,0.9997,0.9975,0.9833,0.9739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,251.0,83.5385,167.462,3.59529,0.344465,51.2322,0.414207,1.0,0.181,290.525
27412,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,47.265,28.155,47.055,28.03,41.755,24.873,251.6,149.87,65.077,38.765,0.9998,0.9979,0.9845,0.9753,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,264.0,78.7692,185.231,4.0509,0.359391,51.2417,0.410435,1.0,0.179,287.636
27413,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,50.251,28.272,49.994,28.127,44.416,24.989,267.74,150.63,69.139,38.898,0.9998,0.9977,0.985,0.9718,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,275.0,81.6923,193.308,3.99333,0.346464,51.2017,0.426777,1.0,0.18,288.694
27414,6.449,LD2,-1.165,44.83,-2.978,10.245,PI-SIDIS,0.44,4.4,0.52,2.0,43.679,27.273,43.481,27.15,38.409,23.983,232.79,145.36,59.621,37.228,0.9997,0.9976,0.9813,0.9731,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,218.0,74.6154,143.385,3.40168,0.354864,51.2912,0.354032,1.0,0.174,278.492
27415,6.449,LD2,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,24950.468,28.564,24835.497,28.432,21931.97,25.1,133073.46,152.3,34064.357,38.99,0.9998,0.9976,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99926,95.5245,-999,-999,-999,-999,-999,-999,-999,1.0,0.183,291.586
27417,6.449,LD2,-1.165,44.83,-2.978,10.245,HMSDIS,0.44,4.4,0.52,2.0,20438.398,27.964,20357.281,27.853,18056.589,24.7,109299.19,149.5,28127.518,38.48,0.9996,0.9978,-999,-999,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,0.99896,95.5563,-999,-999,-999,-999,-999,-999,-999,1.0,0.179,286.353
